hand_idx,p1_card,p2_card,p1_first_action,p1_actions,all_actions,reward_p1,cum_profit,pot_won,winner,ended_by,is_bluff,n_actions,agent_stack,opp_stack,opponent
1486,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,160.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1487,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,165.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1488,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,160.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1489,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,165.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1490,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,170.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1491,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,165.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1492,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,160.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1493,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,165.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1494,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,160.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1495,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,155.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
1496,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,150.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1497,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,155.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1498,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,150.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1499,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,145.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1500,q,j,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'min_raise'), ('p1', 'fold')]",-5.0,140.0,15.0,p2,fold,False,3,145.0,140.0,loose_aggressive
1501,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,135.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1502,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,130.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1503,q,j,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'min_raise'), ('p1', 'fold')]",-5.0,125.0,15.0,p2,fold,False,3,145.0,140.0,loose_aggressive
1504,k,j,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'min_raise'), ('p1', 'fold')]",-5.0,120.0,15.0,p2,fold,False,3,145.0,140.0,loose_aggressive
1505,q,j,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'min_raise'), ('p1', 'fold')]",-5.0,115.0,15.0,p2,fold,False,3,145.0,140.0,loose_aggressive
1506,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,120.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1507,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,125.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1508,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,120.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1509,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,115.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1510,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,120.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1511,q,j,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'min_raise'), ('p1', 'fold')]",-5.0,115.0,15.0,p2,fold,False,3,145.0,140.0,loose_aggressive
1512,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,110.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
1513,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,115.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1514,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,120.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1515,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,115.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1516,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,110.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
1517,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,105.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1518,k,j,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'min_raise'), ('p1', 'fold')]",-5.0,100.0,15.0,p2,fold,False,3,145.0,140.0,loose_aggressive
1519,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,105.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1520,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,100.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
1521,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,95.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1522,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,100.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1523,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,105.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1524,k,j,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'min_raise'), ('p1', 'fold')]",-5.0,100.0,15.0,p2,fold,False,3,145.0,140.0,loose_aggressive
1525,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,105.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1526,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,110.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1527,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,105.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1528,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,110.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1529,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,115.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1530,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,120.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1531,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,115.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
1532,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,110.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
1533,q,j,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'min_raise'), ('p1', 'fold')]",-5.0,105.0,15.0,p2,fold,False,3,145.0,140.0,loose_aggressive
1534,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,100.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1535,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,95.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1536,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,100.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1537,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,95.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
1538,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,90.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1539,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,85.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1540,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,90.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1541,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,85.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1542,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,80.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
1543,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,85.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1544,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,80.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1545,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,85.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1546,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,90.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1547,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,95.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1548,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,100.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1549,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,95.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
1550,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,90.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1551,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,95.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1552,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,90.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
1553,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,85.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1554,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,90.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1555,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,85.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1556,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,80.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1557,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,85.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1558,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,90.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1559,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,95.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1560,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,90.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1561,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,85.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1562,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,90.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1563,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,85.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1564,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,80.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1565,q,j,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'min_raise'), ('p1', 'fold')]",-5.0,75.0,15.0,p2,fold,False,3,145.0,140.0,loose_aggressive
1566,k,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'call')]",10.0,85.0,20.0,p1,showdown,False,2,140.0,145.0,loose_aggressive
1567,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,80.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1568,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,75.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1569,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,70.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1570,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,65.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
1571,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,70.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1572,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,65.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1573,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,70.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1574,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,75.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1575,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,80.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1576,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,85.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1577,k,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'call')]",10.0,95.0,20.0,p1,showdown,False,2,140.0,145.0,loose_aggressive
1578,k,q,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'call')]",10.0,105.0,20.0,p1,showdown,False,2,140.0,145.0,loose_aggressive
1579,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,110.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1580,k,q,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'call')]",10.0,120.0,20.0,p1,showdown,False,2,140.0,145.0,loose_aggressive
1581,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,115.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1582,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,110.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
1583,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,105.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
1584,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,110.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1585,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,105.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
1586,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,110.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1587,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,115.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1588,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,110.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1589,k,j,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'fold')]",5.0,115.0,20.0,p1,fold,False,2,135.0,145.0,loose_aggressive
1590,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,110.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1591,k,q,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'call')]",15.0,125.0,30.0,p1,showdown,False,2,135.0,145.0,loose_aggressive
1592,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,120.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
1593,k,q,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'call')]",15.0,135.0,30.0,p1,showdown,False,2,135.0,145.0,loose_aggressive
1594,k,j,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'fold')]",5.0,140.0,20.0,p1,fold,False,2,135.0,145.0,loose_aggressive
1595,k,q,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'call')]",15.0,155.0,30.0,p1,showdown,False,2,135.0,145.0,loose_aggressive
1596,q,j,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'min_raise'), ('p1', 'fold')]",-5.0,150.0,15.0,p2,fold,False,3,145.0,140.0,loose_aggressive
1597,k,q,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'call')]",15.0,165.0,30.0,p1,showdown,False,2,135.0,145.0,loose_aggressive
1598,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,170.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1599,k,j,check,"['check', 'call']","[('p1', 'check'), ('p2', 'min_raise'), ('p1', 'call')]",10.0,180.0,20.0,p1,showdown,False,3,145.0,140.0,loose_aggressive
1600,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,175.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1601,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,180.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1602,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,175.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1603,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,180.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1604,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,185.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1605,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,190.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1606,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,195.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1607,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,190.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
1608,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,185.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1609,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,180.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
1610,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,175.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1611,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,170.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
1612,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,165.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1613,k,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'call')]",10.0,175.0,20.0,p1,showdown,False,2,140.0,145.0,loose_aggressive
1614,k,q,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'call')]",10.0,185.0,20.0,p1,showdown,False,2,140.0,145.0,loose_aggressive
1615,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,180.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
1616,k,q,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'call')]",10.0,190.0,20.0,p1,showdown,False,2,140.0,145.0,loose_aggressive
1617,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,185.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1618,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,180.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1619,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,175.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
1620,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,170.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1621,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,165.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
1622,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,160.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1623,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,165.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1624,k,j,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'min_raise'), ('p1', 'fold')]",-5.0,160.0,15.0,p2,fold,False,3,145.0,140.0,loose_aggressive
1625,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,165.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1626,q,j,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'min_raise'), ('p1', 'fold')]",-5.0,160.0,15.0,p2,fold,False,3,145.0,140.0,loose_aggressive
1627,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,155.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1628,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,160.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1629,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,155.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
1630,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,160.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1631,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,165.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1632,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,160.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1633,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,155.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1634,k,j,check,"['check', 'call']","[('p1', 'check'), ('p2', 'min_raise'), ('p1', 'call')]",10.0,165.0,20.0,p1,showdown,False,3,145.0,140.0,loose_aggressive
1635,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,160.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1636,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,165.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1637,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,160.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
1638,q,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,155.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1639,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,160.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1640,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,155.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
1641,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,160.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1642,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,155.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1643,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,160.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1644,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,155.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1645,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,150.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
1646,k,j,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'min_raise'), ('p1', 'fold')]",-5.0,145.0,15.0,p2,fold,False,3,145.0,140.0,loose_aggressive
1647,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,150.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
1648,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,145.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
1649,j,k,check,"['check', 'fold']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'fold')]",-5.0,140.0,20.0,p2,fold,False,3,145.0,135.0,loose_aggressive
1650,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,135.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
1651,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,130.0,10.0,p2,showdown,False,2,145.0,145.0,loose_aggressive
1652,q,k,check,"['check', 'call']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'call')]",-15.0,115.0,30.0,p2,showdown,False,3,145.0,135.0,loose_aggressive
1653,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,120.0,10.0,p1,showdown,False,2,145.0,145.0,loose_aggressive
