hand_idx,p1_card,p2_card,p1_first_action,p1_actions,all_actions,reward_p1,cum_profit,pot_won,winner,ended_by,is_bluff,n_actions,agent_stack,opp_stack,opponent
1550,q,k,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'call')]",-10.0,-670.0,20.0,p2,showdown,False,2,140.0,145.0,rock
1551,k,q,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-665.0,15.0,p1,fold,False,2,140.0,145.0,rock
1552,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-670.0,10.0,p2,showdown,False,2,145.0,145.0,rock
1553,j,k,check,"['check', 'call']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'call')]",-15.0,-685.0,30.0,p2,showdown,False,3,145.0,135.0,rock
1554,k,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-680.0,15.0,p1,fold,False,2,140.0,145.0,rock
1555,j,k,check,"['check', 'call']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'call')]",-15.0,-695.0,30.0,p2,showdown,False,3,145.0,135.0,rock
1556,j,k,check,"['check', 'call']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'call')]",-15.0,-710.0,30.0,p2,showdown,False,3,145.0,135.0,rock
1557,k,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-705.0,15.0,p1,fold,False,2,140.0,145.0,rock
1558,k,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-700.0,15.0,p1,fold,False,2,140.0,145.0,rock
1559,k,q,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-695.0,15.0,p1,fold,False,2,140.0,145.0,rock
1560,q,k,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'call')]",-10.0,-705.0,20.0,p2,showdown,False,2,140.0,145.0,rock
1561,j,k,check,"['check', 'call']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'call')]",-15.0,-720.0,30.0,p2,showdown,False,3,145.0,135.0,rock
1562,k,q,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-715.0,15.0,p1,fold,False,2,140.0,145.0,rock
1563,q,k,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'call')]",-10.0,-725.0,20.0,p2,showdown,False,2,140.0,145.0,rock
1564,j,k,check,"['check', 'call']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'call')]",-15.0,-740.0,30.0,p2,showdown,False,3,145.0,135.0,rock
1565,q,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-735.0,15.0,p1,fold,False,2,140.0,145.0,rock
1566,k,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-730.0,15.0,p1,fold,False,2,140.0,145.0,rock
1567,j,k,check,"['check', 'call']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'call')]",-15.0,-745.0,30.0,p2,showdown,False,3,145.0,135.0,rock
1568,q,k,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'call')]",-10.0,-755.0,20.0,p2,showdown,False,2,140.0,145.0,rock
1569,j,k,check,"['check', 'call']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'call')]",-15.0,-770.0,30.0,p2,showdown,False,3,145.0,135.0,rock
1570,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-775.0,10.0,p2,showdown,False,2,145.0,145.0,rock
1571,q,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-770.0,15.0,p1,fold,False,2,140.0,145.0,rock
1572,j,k,check,"['check', 'call']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'call')]",-15.0,-785.0,30.0,p2,showdown,False,3,145.0,135.0,rock
1573,k,q,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-780.0,15.0,p1,fold,False,2,140.0,145.0,rock
1574,k,q,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-775.0,15.0,p1,fold,False,2,140.0,145.0,rock
1575,k,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-770.0,15.0,p1,fold,False,2,140.0,145.0,rock
1576,q,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-765.0,15.0,p1,fold,False,2,140.0,145.0,rock
1577,k,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-760.0,15.0,p1,fold,False,2,140.0,145.0,rock
1578,k,q,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-755.0,15.0,p1,fold,False,2,140.0,145.0,rock
1579,q,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-750.0,15.0,p1,fold,False,2,140.0,145.0,rock
1580,k,q,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-745.0,15.0,p1,fold,False,2,140.0,145.0,rock
1581,j,k,check,"['check', 'call']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'call')]",-15.0,-760.0,30.0,p2,showdown,False,3,145.0,135.0,rock
1582,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-765.0,10.0,p2,showdown,False,2,145.0,145.0,rock
1583,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-770.0,10.0,p2,showdown,False,2,145.0,145.0,rock
1584,q,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-765.0,15.0,p1,fold,False,2,140.0,145.0,rock
1585,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-770.0,10.0,p2,showdown,False,2,145.0,145.0,rock
1586,q,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-765.0,15.0,p1,fold,False,2,140.0,145.0,rock
1587,q,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-760.0,15.0,p1,fold,False,2,140.0,145.0,rock
1588,q,k,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'call')]",-10.0,-770.0,20.0,p2,showdown,False,2,140.0,145.0,rock
1589,k,j,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'fold')]",5.0,-765.0,20.0,p1,fold,False,2,135.0,145.0,rock
1590,j,k,check,"['check', 'call']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'call')]",-15.0,-780.0,30.0,p2,showdown,False,3,145.0,135.0,rock
1591,k,q,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'fold')]",5.0,-775.0,20.0,p1,fold,False,2,135.0,145.0,rock
1592,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-780.0,10.0,p2,showdown,False,2,145.0,145.0,rock
1593,k,q,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'fold')]",5.0,-775.0,20.0,p1,fold,False,2,135.0,145.0,rock
1594,k,j,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'fold')]",5.0,-770.0,20.0,p1,fold,False,2,135.0,145.0,rock
1595,k,q,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'fold')]",5.0,-765.0,20.0,p1,fold,False,2,135.0,145.0,rock
1596,q,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-760.0,15.0,p1,fold,False,2,140.0,145.0,rock
1597,k,q,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'fold')]",5.0,-755.0,20.0,p1,fold,False,2,135.0,145.0,rock
1598,q,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-750.0,15.0,p1,fold,False,2,140.0,145.0,rock
1599,k,j,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'fold')]",5.0,-745.0,20.0,p1,fold,False,2,135.0,145.0,rock
1600,q,k,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'call')]",-10.0,-755.0,20.0,p2,showdown,False,2,140.0,145.0,rock
1601,k,q,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'fold')]",5.0,-750.0,20.0,p1,fold,False,2,135.0,145.0,rock
1602,q,k,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'call')]",-10.0,-760.0,20.0,p2,showdown,False,2,140.0,145.0,rock
1603,k,j,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'fold')]",5.0,-755.0,20.0,p1,fold,False,2,135.0,145.0,rock
1604,k,j,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'fold')]",5.0,-750.0,20.0,p1,fold,False,2,135.0,145.0,rock
1605,k,q,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'fold')]",5.0,-745.0,20.0,p1,fold,False,2,135.0,145.0,rock
1606,k,q,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'fold')]",5.0,-740.0,20.0,p1,fold,False,2,135.0,145.0,rock
1607,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-745.0,10.0,p2,showdown,False,2,145.0,145.0,rock
1608,q,k,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'call')]",-10.0,-755.0,20.0,p2,showdown,False,2,140.0,145.0,rock
1609,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-760.0,10.0,p2,showdown,False,2,145.0,145.0,rock
1610,j,k,check,"['check', 'call']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'call')]",-15.0,-775.0,30.0,p2,showdown,False,3,145.0,135.0,rock
1611,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-780.0,10.0,p2,showdown,False,2,145.0,145.0,rock
1612,j,k,check,"['check', 'call']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'call')]",-15.0,-795.0,30.0,p2,showdown,False,3,145.0,135.0,rock
1613,k,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-790.0,15.0,p1,fold,False,2,140.0,145.0,rock
1614,k,q,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-785.0,15.0,p1,fold,False,2,140.0,145.0,rock
1615,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-790.0,10.0,p2,showdown,False,2,145.0,145.0,rock
1616,k,q,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-785.0,15.0,p1,fold,False,2,140.0,145.0,rock
1617,q,k,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'call')]",-10.0,-795.0,20.0,p2,showdown,False,2,140.0,145.0,rock
1618,j,k,check,"['check', 'call']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'call')]",-15.0,-810.0,30.0,p2,showdown,False,3,145.0,135.0,rock
1619,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-815.0,10.0,p2,showdown,False,2,145.0,145.0,rock
1620,j,k,check,"['check', 'call']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'call')]",-15.0,-830.0,30.0,p2,showdown,False,3,145.0,135.0,rock
1621,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-835.0,10.0,p2,showdown,False,2,145.0,145.0,rock
1622,j,k,check,"['check', 'call']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'call')]",-15.0,-850.0,30.0,p2,showdown,False,3,145.0,135.0,rock
1623,k,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-845.0,15.0,p1,fold,False,2,140.0,145.0,rock
1624,k,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-840.0,15.0,p1,fold,False,2,140.0,145.0,rock
1625,k,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-835.0,15.0,p1,fold,False,2,140.0,145.0,rock
1626,q,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-830.0,15.0,p1,fold,False,2,140.0,145.0,rock
1627,j,k,check,"['check', 'call']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'call')]",-15.0,-845.0,30.0,p2,showdown,False,3,145.0,135.0,rock
1628,k,q,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-840.0,15.0,p1,fold,False,2,140.0,145.0,rock
1629,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-845.0,10.0,p2,showdown,False,2,145.0,145.0,rock
1630,k,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-840.0,15.0,p1,fold,False,2,140.0,145.0,rock
1631,k,q,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-835.0,15.0,p1,fold,False,2,140.0,145.0,rock
1632,q,k,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'call')]",-10.0,-845.0,20.0,p2,showdown,False,2,140.0,145.0,rock
1633,q,k,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'call')]",-10.0,-855.0,20.0,p2,showdown,False,2,140.0,145.0,rock
1634,k,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-850.0,15.0,p1,fold,False,2,140.0,145.0,rock
1635,q,k,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'call')]",-10.0,-860.0,20.0,p2,showdown,False,2,140.0,145.0,rock
1636,k,q,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-855.0,15.0,p1,fold,False,2,140.0,145.0,rock
1637,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-860.0,10.0,p2,showdown,False,2,145.0,145.0,rock
1638,q,k,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'call')]",-10.0,-870.0,20.0,p2,showdown,False,2,140.0,145.0,rock
1639,k,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-865.0,15.0,p1,fold,False,2,140.0,145.0,rock
1640,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-870.0,10.0,p2,showdown,False,2,145.0,145.0,rock
1641,q,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-865.0,15.0,p1,fold,False,2,140.0,145.0,rock
1642,j,k,check,"['check', 'call']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'call')]",-15.0,-880.0,30.0,p2,showdown,False,3,145.0,135.0,rock
1643,k,q,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-875.0,15.0,p1,fold,False,2,140.0,145.0,rock
1644,j,k,check,"['check', 'call']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'call')]",-15.0,-890.0,30.0,p2,showdown,False,3,145.0,135.0,rock
1645,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-895.0,10.0,p2,showdown,False,2,145.0,145.0,rock
1646,k,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-890.0,15.0,p1,fold,False,2,140.0,145.0,rock
1647,k,q,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-885.0,15.0,p1,fold,False,2,140.0,145.0,rock
1648,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-890.0,10.0,p2,showdown,False,2,145.0,145.0,rock
1649,j,k,check,"['check', 'call']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'call')]",-15.0,-905.0,30.0,p2,showdown,False,3,145.0,135.0,rock
1650,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-910.0,10.0,p2,showdown,False,2,145.0,145.0,rock
1651,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-915.0,10.0,p2,showdown,False,2,145.0,145.0,rock
1652,q,k,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'call')]",-10.0,-925.0,20.0,p2,showdown,False,2,140.0,145.0,rock
1653,k,q,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'fold')]",5.0,-920.0,20.0,p1,fold,False,2,135.0,145.0,rock
1654,j,k,check,"['check', 'call']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'call')]",-15.0,-935.0,30.0,p2,showdown,False,3,145.0,135.0,rock
1655,k,q,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'fold')]",5.0,-930.0,20.0,p1,fold,False,2,135.0,145.0,rock
1656,q,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-925.0,15.0,p1,fold,False,2,140.0,145.0,rock
1657,q,k,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'call')]",-10.0,-935.0,20.0,p2,showdown,False,2,140.0,145.0,rock
1658,q,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-930.0,15.0,p1,fold,False,2,140.0,145.0,rock
1659,k,j,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'fold')]",5.0,-925.0,20.0,p1,fold,False,2,135.0,145.0,rock
1660,k,j,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'fold')]",5.0,-920.0,20.0,p1,fold,False,2,135.0,145.0,rock
1661,k,q,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'fold')]",5.0,-915.0,20.0,p1,fold,False,2,135.0,145.0,rock
1662,q,k,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'call')]",-10.0,-925.0,20.0,p2,showdown,False,2,140.0,145.0,rock
1663,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-930.0,10.0,p2,showdown,False,2,145.0,145.0,rock
1664,j,k,check,"['check', 'call']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'call')]",-15.0,-945.0,30.0,p2,showdown,False,3,145.0,135.0,rock
1665,k,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-940.0,15.0,p1,fold,False,2,140.0,145.0,rock
1666,q,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-935.0,15.0,p1,fold,False,2,140.0,145.0,rock
1667,k,q,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-930.0,15.0,p1,fold,False,2,140.0,145.0,rock
1668,q,k,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'call')]",-10.0,-940.0,20.0,p2,showdown,False,2,140.0,145.0,rock
1669,k,q,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-935.0,15.0,p1,fold,False,2,140.0,145.0,rock
1670,j,k,check,"['check', 'call']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'call')]",-15.0,-950.0,30.0,p2,showdown,False,3,145.0,135.0,rock
1671,j,k,check,"['check', 'call']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'call')]",-15.0,-965.0,30.0,p2,showdown,False,3,145.0,135.0,rock
1672,j,k,check,"['check', 'call']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'call')]",-15.0,-980.0,30.0,p2,showdown,False,3,145.0,135.0,rock
1673,q,k,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'call')]",-10.0,-990.0,20.0,p2,showdown,False,2,140.0,145.0,rock
1674,k,q,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-985.0,15.0,p1,fold,False,2,140.0,145.0,rock
1675,q,k,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'call')]",-10.0,-995.0,20.0,p2,showdown,False,2,140.0,145.0,rock
1676,q,k,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'call')]",-10.0,-1005.0,20.0,p2,showdown,False,2,140.0,145.0,rock
1677,q,k,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'call')]",-10.0,-1015.0,20.0,p2,showdown,False,2,140.0,145.0,rock
1678,k,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-1010.0,15.0,p1,fold,False,2,140.0,145.0,rock
1679,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-1015.0,10.0,p2,showdown,False,2,145.0,145.0,rock
1680,j,k,check,"['check', 'call']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'call')]",-15.0,-1030.0,30.0,p2,showdown,False,3,145.0,135.0,rock
1681,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-1035.0,10.0,p2,showdown,False,2,145.0,145.0,rock
1682,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-1040.0,10.0,p2,showdown,False,2,145.0,145.0,rock
1683,k,q,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-1035.0,15.0,p1,fold,False,2,140.0,145.0,rock
1684,k,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-1030.0,15.0,p1,fold,False,2,140.0,145.0,rock
1685,k,q,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-1025.0,15.0,p1,fold,False,2,140.0,145.0,rock
1686,q,k,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'call')]",-10.0,-1035.0,20.0,p2,showdown,False,2,140.0,145.0,rock
1687,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-1040.0,10.0,p2,showdown,False,2,145.0,145.0,rock
1688,q,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-1035.0,15.0,p1,fold,False,2,140.0,145.0,rock
1689,j,k,check,"['check', 'call']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'call')]",-15.0,-1050.0,30.0,p2,showdown,False,3,145.0,135.0,rock
1690,q,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-1045.0,15.0,p1,fold,False,2,140.0,145.0,rock
1691,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-1050.0,10.0,p2,showdown,False,2,145.0,145.0,rock
1692,k,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-1045.0,15.0,p1,fold,False,2,140.0,145.0,rock
1693,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-1050.0,10.0,p2,showdown,False,2,145.0,145.0,rock
1694,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-1055.0,10.0,p2,showdown,False,2,145.0,145.0,rock
1695,q,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-1050.0,15.0,p1,fold,False,2,140.0,145.0,rock
1696,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-1055.0,10.0,p2,showdown,False,2,145.0,145.0,rock
1697,q,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-1050.0,15.0,p1,fold,False,2,140.0,145.0,rock
1698,j,k,check,"['check', 'call']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'call')]",-15.0,-1065.0,30.0,p2,showdown,False,3,145.0,135.0,rock
1699,q,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-1060.0,15.0,p1,fold,False,2,140.0,145.0,rock
1700,q,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-1055.0,15.0,p1,fold,False,2,140.0,145.0,rock
1701,k,q,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'fold')]",5.0,-1050.0,20.0,p1,fold,False,2,135.0,145.0,rock
1702,k,j,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'fold')]",5.0,-1045.0,20.0,p1,fold,False,2,135.0,145.0,rock
1703,k,j,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'fold')]",5.0,-1040.0,20.0,p1,fold,False,2,135.0,145.0,rock
1704,k,q,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'fold')]",5.0,-1035.0,20.0,p1,fold,False,2,135.0,145.0,rock
1705,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-1040.0,10.0,p2,showdown,False,2,145.0,145.0,rock
1706,q,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-1035.0,15.0,p1,fold,False,2,140.0,145.0,rock
1707,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-1040.0,10.0,p2,showdown,False,2,145.0,145.0,rock
1708,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-1045.0,10.0,p2,showdown,False,2,145.0,145.0,rock
1709,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-1050.0,10.0,p2,showdown,False,2,145.0,145.0,rock
1710,q,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-1045.0,15.0,p1,fold,False,2,140.0,145.0,rock
1711,j,k,check,"['check', 'call']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'call')]",-15.0,-1060.0,30.0,p2,showdown,False,3,145.0,135.0,rock
1712,k,q,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-1055.0,15.0,p1,fold,False,2,140.0,145.0,rock
1713,k,q,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-1050.0,15.0,p1,fold,False,2,140.0,145.0,rock
1714,k,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-1045.0,15.0,p1,fold,False,2,140.0,145.0,rock
1715,q,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-1040.0,15.0,p1,fold,False,2,140.0,145.0,rock
1716,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-1045.0,10.0,p2,showdown,False,2,145.0,145.0,rock
1717,j,k,check,"['check', 'call']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'call')]",-15.0,-1060.0,30.0,p2,showdown,False,3,145.0,135.0,rock
1718,k,j,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'fold')]",5.0,-1055.0,20.0,p1,fold,False,2,135.0,145.0,rock
1719,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,-1060.0,10.0,p2,showdown,False,2,145.0,145.0,rock
1720,k,q,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'fold')]",5.0,-1055.0,20.0,p1,fold,False,2,135.0,145.0,rock
1721,j,k,check,"['check', 'call']","[('p1', 'check'), ('p2', 'max_raise'), ('p1', 'call')]",-15.0,-1070.0,30.0,p2,showdown,False,3,145.0,135.0,rock
1722,k,q,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'fold')]",5.0,-1065.0,20.0,p1,fold,False,2,135.0,145.0,rock
1723,q,k,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'call')]",-10.0,-1075.0,20.0,p2,showdown,False,2,140.0,145.0,rock
1724,q,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'fold')]",5.0,-1070.0,15.0,p1,fold,False,2,140.0,145.0,rock
