hand_idx,p1_card,p2_card,p1_first_action,p1_actions,all_actions,reward_p1,cum_profit,pot_won,winner,ended_by,is_bluff,n_actions,agent_stack,opp_stack,opponent
2564,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2810.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2565,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2805.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2566,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2800.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2567,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2795.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2568,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2790.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2569,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2795.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2570,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2790.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2571,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2795.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2572,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2800.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2573,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2805.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2574,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2810.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2575,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2815.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2576,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2820.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2577,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2815.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2578,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2820.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2579,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2815.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2580,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2810.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2581,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2815.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2582,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2810.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2583,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2815.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2584,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2810.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2585,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2805.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2586,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2800.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2587,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2805.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2588,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2800.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2589,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2805.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2590,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2800.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2591,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2805.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2592,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2810.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2593,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2805.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2594,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2810.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2595,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2815.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2596,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2820.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2597,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2825.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2598,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2830.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2599,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2825.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2600,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2830.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2601,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2825.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2602,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2820.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2603,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2815.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2604,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2810.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2605,k,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'call')]",10.0,2820.0,20.0,p1,showdown,False,2,140.0,145.0,calling_station
2606,k,j,min_raise,['min_raise'],"[('p1', 'min_raise'), ('p2', 'call')]",10.0,2830.0,20.0,p1,showdown,False,2,140.0,145.0,calling_station
2607,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2835.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2608,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2840.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2609,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2835.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2610,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2840.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2611,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2835.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2612,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2830.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2613,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2825.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2614,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2820.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2615,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2825.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2616,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2830.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2617,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2825.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2618,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2830.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2619,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2825.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2620,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2820.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2621,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2815.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2622,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2820.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2623,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2815.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2624,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2820.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2625,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2825.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2626,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2820.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2627,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2815.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2628,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2810.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2629,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2805.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2630,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2800.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2631,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2805.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2632,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2810.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2633,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2815.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2634,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2810.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2635,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2815.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2636,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2820.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2637,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2815.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2638,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2810.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2639,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2815.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2640,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2820.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2641,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2825.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2642,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2820.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2643,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2815.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2644,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2820.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2645,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2815.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2646,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2810.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2647,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2805.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2648,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2800.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2649,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2795.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2650,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2790.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2651,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2785.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2652,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2790.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2653,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2795.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2654,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2790.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2655,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2795.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2656,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2790.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2657,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2795.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2658,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2790.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2659,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2785.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2660,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2790.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2661,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2795.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2662,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2790.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2663,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2795.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2664,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2790.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2665,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2785.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2666,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2790.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2667,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2785.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2668,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2780.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2669,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2775.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2670,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2770.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2671,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2775.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2672,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2780.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2673,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2775.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2674,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2780.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2675,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2775.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2676,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2770.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2677,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2775.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2678,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2770.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2679,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2765.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2680,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2770.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2681,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2775.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2682,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2770.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2683,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2765.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2684,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2770.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2685,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2775.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2686,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2780.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2687,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2775.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2688,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2780.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2689,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2775.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2690,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2780.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2691,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2785.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2692,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2780.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2693,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2775.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2694,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2780.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2695,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2785.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2696,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2780.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2697,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2785.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2698,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2780.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2699,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2785.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2700,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2790.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2701,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2795.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2702,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2790.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2703,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2785.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2704,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2790.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2705,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2785.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2706,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2780.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2707,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2785.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2708,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2780.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2709,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2775.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2710,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2770.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2711,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2775.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2712,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2770.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2713,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2765.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2714,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2760.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2715,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2765.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2716,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2760.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2717,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2765.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2718,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2770.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2719,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2765.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2720,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2760.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2721,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2755.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2722,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2760.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2723,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2765.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2724,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2760.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2725,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2755.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2726,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2760.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2727,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2765.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2728,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2770.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2729,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2775.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2730,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2770.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2731,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2765.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2732,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2760.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2733,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2765.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2734,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2760.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2735,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2765.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2736,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2770.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2737,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2775.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2738,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2780.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2739,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2775.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2740,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2780.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2741,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2785.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2742,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2790.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2743,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2785.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2744,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2780.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2745,k,j,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'call')]",15.0,2795.0,30.0,p1,showdown,False,2,135.0,145.0,calling_station
2746,k,j,max_raise,['max_raise'],"[('p1', 'max_raise'), ('p2', 'call')]",15.0,2810.0,30.0,p1,showdown,False,2,135.0,145.0,calling_station
2747,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2815.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2748,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2820.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2749,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2825.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2750,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2820.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2751,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,2815.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
2752,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2820.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2753,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2825.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
2754,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,2830.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
